customer_id,gender,location,tenure_months,transaction_id,transaction_date,product_sku,product_description,product_category,quantity,product_price,coupon_status,coupon_code,discount_pct,delivery_charges,gst,year,month,day_name,week,quarter,efective_discount,invoice_value
17567,F,California,9,18886,2019-01-26,GGOEGHGH019699,Google Sunglasses,Lifestyle,5,2.89,Clicked,EXTRA10,10.0,74.74,0.18,2019,Jan,Saturday,4,1,0.0,91.791
17567,F,California,9,18886,2019-01-26,GGOEGHGR019499,Google Sunglasses,Lifestyle,5,2.89,Not Used,EXTRA10,10.0,74.74,0.18,2019,Jan,Saturday,4,1,0.0,91.791
17567,F,California,9,18886,2019-01-26,GGOEGHGT019599,Google Sunglasses,Lifestyle,5,2.89,Clicked,EXTRA10,10.0,74.74,0.18,2019,Jan,Saturday,4,1,0.0,91.791
17567,F,California,9,18886,2019-01-26,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,5,3.29,Clicked,OFF10,10.0,74.74,0.1,2019,Jan,Saturday,4,1,0.0,92.835
17567,F,California,9,18886,2019-01-26,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,5,4.12,Clicked,OFF10,10.0,74.74,0.1,2019,Jan,Saturday,4,1,0.0,97.4
17567,F,California,9,18886,2019-01-26,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,10,4.94,Not Used,OFF10,10.0,74.74,0.1,2019,Jan,Saturday,4,1,0.0,129.08
17567,F,California,9,18886,2019-01-26,GGOEGOLC014299,Google Metallic Notebook Set,Office,10,4.94,Clicked,OFF10,10.0,74.74,0.1,2019,Jan,Saturday,4,1,0.0,129.08
17567,F,California,9,18886,2019-01-26,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,2,1.24,Clicked,EXTRA10,10.0,74.74,0.18,2019,Jan,Saturday,4,1,0.0,77.6664
17567,F,California,9,18886,2019-01-26,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.24,Used,EXTRA10,10.0,74.74,0.18,2019,Jan,Saturday,4,1,0.1,77.37375999999999
15061,M,California,7,18886,2019-01-26,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,6,4.12,Clicked,BT10,10.0,74.74,0.05,2019,Jan,Saturday,4,1,0.0,100.696
15061,M,California,7,18887,2019-01-26,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,155,2.39,Not Used,EXTRA10,10.0,122.74,0.18,2019,Jan,Saturday,4,1,0.0,559.871
15061,M,California,7,18887,2019-01-26,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,155,4.78,Not Used,OFF10,10.0,122.74,0.1,2019,Jan,Saturday,4,1,0.0,937.7300000000001
15061,M,California,7,18888,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,310.8458
15061,M,California,7,18889,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,141.547
15061,M,California,7,18889,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,128.0423
15061,M,California,7,18890,2019-01-26,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,102.13,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,343.529
15061,M,California,7,18891,2019-01-26,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,102.13,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,107.60870000000001
15061,M,California,7,18895,2019-01-26,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,102.13,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,309.8261
15061,M,California,7,18896,2019-01-26,GGOEGOAC016199,Executive Twist Ballpoint Pen,Office,15,8.24,Clicked,OFF10,10.0,62.74,0.1,2019,Jan,Saturday,4,1,0.0,198.70000000000002
15061,M,California,7,18896,2019-01-26,GGOEGOBC078699,Google Luggage Tag,Fun,3,7.42,Not Used,,,62.74,0.18,2019,Jan,Saturday,4,1,0.0,89.0068
15061,M,California,7,18896,2019-01-26,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,15,16.5,Not Used,NJ10,10.0,62.74,0.05,2019,Jan,Saturday,4,1,0.0,322.615
15061,M,California,7,18896,2019-01-26,GGOEYOCR077399,YouTube RFID Journal,Notebooks & Journals,10,16.5,Used,NJ10,10.0,62.74,0.05,2019,Jan,Saturday,4,1,0.1,218.66500000000002
15061,M,California,7,18898,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,256.88,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,289.06800000000004
15061,M,California,7,18899,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,256.88,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,260.81120000000004
15061,M,California,7,18900,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,205.3,Not Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,232.33000000000004
15061,M,California,7,18901,2019-01-26,GGOEGAEB031516,Google 3/4 Sleeve Raglan Badge Henley Black,Apparel,1,23.92,Not Used,SALE10,10.0,28.78,0.18,2019,Jan,Saturday,4,1,0.0,57.0056
15061,M,California,7,18901,2019-01-26,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1,46.21,Clicked,SALE10,10.0,28.78,0.18,2019,Jan,Saturday,4,1,0.0,83.3078
15061,M,California,7,18901,2019-01-26,GGOEGOCC017599,Recycled Paper Journal Set,Office,6,3.29,Clicked,OFF10,10.0,28.78,0.1,2019,Jan,Saturday,4,1,0.0,50.494
15061,M,California,7,18901,2019-01-26,GGOEGOCR017899,Recycled Paper Journal Set,Office,6,3.29,Used,OFF10,10.0,28.78,0.1,2019,Jan,Saturday,4,1,0.1,48.32260000000001
15061,M,California,7,18902,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,128.0423
15061,M,California,7,18903,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,141.547
15061,M,California,7,18904,2019-01-26,GGOEGHPA003010,Google Wool Heather Cap Heather/Navy,Headgear,1,25.78,Used,HGEAR10,10.0,6.5,0.05,2019,Jan,Saturday,4,1,0.1,30.8621
15061,M,California,7,18905,2019-01-26,GGOEGAWC062849,Google Infant Zip Hood Royal Blue,Apparel,1,31.35,Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,39.7937
15061,M,California,7,18906,2019-01-26,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,14.02,Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,21.38924
15061,M,California,7,18906,2019-01-26,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1,14.02,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,23.043599999999998
15061,M,California,7,18906,2019-01-26,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1,7.42,Not Used,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,15.2556
15061,M,California,7,18906,2019-01-26,GGOEGFKQ020799,Google Doodle Decal,Office,1,2.47,Clicked,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,9.217
15061,M,California,7,18906,2019-01-26,GGOEGFSR022099,Google Kick Ball,Lifestyle,1,1.64,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,8.4352
15061,M,California,7,18907,2019-01-26,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,52,7.93,Clicked,NJ10,10.0,86.74,0.05,2019,Jan,Saturday,4,1,0.0,519.718
15061,M,California,7,18907,2019-01-26,GGOEYOCR078099,YouTube Spiral Journal with Pen,Notebooks & Journals,52,7.93,Used,NJ10,10.0,86.74,0.05,2019,Jan,Saturday,4,1,0.1,476.4202
15061,M,California,7,18908,2019-01-26,GGOEGCLB020832,Softsided Travel Pouch Set,Bags,2,11.34,Used,AIO10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,30.586159999999996
15061,M,California,7,18908,2019-01-26,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,4,14.43,Used,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,67.79864
15061,M,California,7,18908,2019-01-26,GGOEGOCB017499,Leatherette Journal,Office,10,11.34,Clicked,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,131.24
15061,M,California,7,18908,2019-01-26,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,1,5.15,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,12.577
15061,M,California,7,18909,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,128.0423
15061,M,California,7,18910,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,128.0423
15061,M,California,7,18913,2019-01-26,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,185.8
15061,M,California,7,18915,2019-01-26,GGOEGBFC018799,Electronics Accessory Pouch,Bags,1,4.12,Clicked,AIO10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,11.3616
15061,M,California,7,18915,2019-01-26,GGOEGFSR022099,Google Kick Ball,Lifestyle,3,1.64,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,12.305599999999998
15061,M,California,7,18915,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,276.594
15061,M,California,7,18916,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,249.5846
15061,M,California,7,18916,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,276.594
15061,M,California,7,18918,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,128.0423
15061,M,California,7,18919,2019-01-26,GGOEGAAJ080613,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,16.5,Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,24.023
15061,M,California,7,18919,2019-01-26,GGOEGAEB031513,Google 3/4 Sleeve Raglan Badge Henley Black,Apparel,1,23.92,Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,31.90304
15061,M,California,7,18919,2019-01-26,GGOEGAFB035813,Google Men's  Zip Hoodie,Apparel,1,46.21,Not Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,61.0278
15061,M,California,7,18919,2019-01-26,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1,7.42,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,15.2556
15061,M,California,7,18919,2019-01-26,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.64,Not Used,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,8.304
15061,M,California,7,18919,2019-01-26,GGOEGFQB013799,Compact Selfie Stick,Lifestyle,1,7.42,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,15.2556
15061,M,California,7,18919,2019-01-26,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,1,1.64,Not Used,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,8.4352
15061,M,California,7,18919,2019-01-26,GGOEWFKA082999,Waze Baby on Board Window Decal,Waze,1,2.47,Clicked,WEMP10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,9.4146
15061,M,California,7,18920,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,141.547
15061,M,California,7,18920,2019-01-26,GGOENEBB079399,Nest Protect Smoke + CO Black Wired Alarm-USA,Nest-USA,1,81.5,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,96.15
15061,M,California,7,18920,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,Not Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,344.66200000000003
15061,M,California,7,18920,2019-01-26,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,96.15
15061,M,California,7,18921,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,344.66200000000003
15061,M,California,7,18921,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,Not Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,276.594
15061,M,California,7,18921,2019-01-26,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,81.5,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,87.18500000000002
15061,M,California,7,18922,2019-01-26,GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,1,46.21,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,61.0278
15061,M,California,7,18923,2019-01-26,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3,14.02,Used,SALE10,10.0,57.74,0.18,2019,Jan,Saturday,4,1,0.1,102.40772000000001
15061,M,California,7,18923,2019-01-26,GGOEGAEJ035314,Google Vintage Henley Grey/Black,Apparel,1,24.75,Not Used,SALE10,10.0,57.74,0.18,2019,Jan,Saturday,4,1,0.0,86.945
15061,M,California,7,18923,2019-01-26,GGOEGAER033213,Google Men's Long Sleeve Raglan Cranberry,Apparel,1,20.62,Used,SALE10,10.0,57.74,0.18,2019,Jan,Saturday,4,1,0.1,79.63844
15061,M,California,7,18923,2019-01-26,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1,46.21,Clicked,SALE10,10.0,57.74,0.18,2019,Jan,Saturday,4,1,0.0,112.2678
15061,M,California,7,18923,2019-01-26,GGOEGBFC018799,Electronics Accessory Pouch,Bags,10,4.12,Clicked,AIO10,10.0,57.74,0.18,2019,Jan,Saturday,4,1,0.0,106.356
15061,M,California,7,18923,2019-01-26,GGOEGBJR018199,Reusable Shopping Bag,Bags,5,2.89,Clicked,AIO10,10.0,57.74,0.18,2019,Jan,Saturday,4,1,0.0,74.791
15061,M,California,7,18923,2019-01-26,GGOEGCVB072399,Google Executive Umbrella,Lifestyle,2,28.88,Clicked,EXTRA10,10.0,57.74,0.18,2019,Jan,Saturday,4,1,0.0,125.89679999999998
15061,M,California,7,18924,2019-01-26,GGOEAAEB031213,Android Heavyweight Long Sleeve Badge Tee Black,Apparel,1,41.26,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,55.1868
15061,M,California,7,18924,2019-01-26,GGOEAKDH019899,Windup Android,Lifestyle,5,4.12,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,30.808
15061,M,California,7,18924,2019-01-26,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,17.53,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,27.1854
15061,M,California,7,18924,2019-01-26,GGOEGAAJ032315,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,19.59,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,29.6162
17850,M,Chicago,12,18924,2019-01-26,GGOEGBCR024399,Google Lunch Bag,Bags,2,14.43,Used,AIO10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,37.14932
17850,M,Chicago,12,18924,2019-01-26,GGOEGBMJ013399,Sport Bag,Bags,5,5.15,Clicked,AIO10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,36.885
17850,M,Chicago,12,18924,2019-01-26,GGOEGFAQ016699,Bottle Opener Clip,Drinkware,4,3.61,Used,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,21.835279999999997
17850,M,Chicago,12,18924,2019-01-26,GGOEGFQB013799,Compact Selfie Stick,Lifestyle,3,9.27,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,39.315799999999996
17850,M,Chicago,12,18924,2019-01-26,GGOEGHPA003010,Google Wool Heather Cap Heather/Navy,Headgear,3,25.78,Clicked,HGEAR10,10.0,6.5,0.05,2019,Jan,Saturday,4,1,0.0,87.70700000000001
17850,M,Chicago,12,18925,2019-01-26,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,8.24,Used,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,24.00176
17850,M,Chicago,12,18925,2019-01-26,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1,7.21,Used,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,13.6379
17850,M,Chicago,12,18926,2019-01-26,GGOEAAFB035915,Android Men's  Zip Hoodie,Apparel,1,46.21,Clicked,SALE10,10.0,12.76,0.18,2019,Jan,Saturday,4,1,0.0,67.2878
17850,M,Chicago,12,18927,2019-01-26,GGOEAAEJ035713,Android Men's Vintage Tank,Apparel,1,17.32,Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,24.89384
17850,M,Chicago,12,18927,2019-01-26,GGOEGADB059613,Google Men's Quilted Insulated Vest Black,Apparel,1,61.89,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,79.5302
17850,M,Chicago,12,18927,2019-01-26,GGOEGAEC033113,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,20.62,Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,28.398439999999997
17850,M,Chicago,12,18928,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,Not Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,175.58100000000002
17850,M,Chicago,12,18929,2019-01-26,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,81.5,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,167.87000000000003
15061,M,California,7,18930,2019-01-26,GGOEGAWC061249,Google Onesie Royal Blue,Apparel,1,19.8,Clicked,SALE10,10.0,20.74,0.18,2019,Jan,Saturday,4,1,0.0,44.104
17850,M,Chicago,12,18930,2019-01-26,GGOEGAWH061349,Google Onesie Green,Apparel,1,19.8,Used,SALE10,10.0,20.74,0.18,2019,Jan,Saturday,4,1,0.1,41.7676
17850,M,Chicago,12,18930,2019-01-26,GGOEGAWR061149,Google Onesie Red,Apparel,1,19.8,Not Used,SALE10,10.0,20.74,0.18,2019,Jan,Saturday,4,1,0.0,44.104
17850,M,Chicago,12,18931,2019-01-26,GGOEGBJC014399,Google Tote Bag,Bags,1,10.31,Not Used,AIO10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,18.665799999999997
17850,M,Chicago,12,18931,2019-01-26,GGOEGHPL003113,Google Stretch Fit Hat S/M Navy,Headgear,1,22.69,Not Used,HGEAR10,10.0,6.5,0.05,2019,Jan,Saturday,4,1,0.0,30.324500000000004
17850,M,Chicago,12,18932,2019-01-26,GGOEGAPB058215,Google Women's Lightweight Microfleece Jacket,Apparel,1,61.89,Used,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,72.22718
17850,M,Chicago,12,18932,2019-01-26,GGOEGAQJ058714,Google Women's Zip Hoodie Grey,Apparel,1,115.53,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,142.8254
17850,M,Chicago,12,18932,2019-01-26,GGOEGAXL065930,Google Toddler Raglan Shirt Blue Heather/Navy,Apparel,1,19.8,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,29.864
17850,M,Chicago,12,18934,2019-01-26,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,2,7.21,Used,WEMP10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,21.81404
17850,M,Chicago,12,18934,2019-01-26,GGOEWFKA082999,Waze Baby on Board Window Decal,Waze,1,3.08,Clicked,WEMP10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,10.1344
17850,M,Chicago,12,18935,2019-01-26,GGOEGAWC062850,Google Infant Zip Hood Royal Blue,Apparel,1,31.35,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,43.493
17850,M,Chicago,12,18936,2019-01-26,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,7.21,Clicked,WEMP10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,15.0078
17850,M,Chicago,12,18936,2019-01-26,GGOEWFKA083199,Waze Mood Original Window Decal,Waze,1,2.05,Used,WEMP10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,8.6771
17850,M,Chicago,12,18937,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,Not Used,ELEC10,10.0,28.78,0.1,2019,Jan,Saturday,4,1,0.0,163.827
17850,M,Chicago,12,18938,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,175.58100000000002
17850,M,Chicago,12,18939,2019-01-26,GGOEGCNB021099,Seat Pack Organizer,Lifestyle,1,9.89,Clicked,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,18.1702
17850,M,Chicago,12,18939,2019-01-26,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,6.59,Used,EXTRA10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.1,20.49716
17850,M,Chicago,12,18939,2019-01-26,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,1,4.12,Not Used,BT10,10.0,6.5,0.05,2019,Jan,Saturday,4,1,0.0,10.826
17850,M,Chicago,12,18939,2019-01-26,GGOEYFKQ020699,YouTube Custom Decals,Office,2,1.64,Clicked,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,10.108
17850,M,Chicago,12,18939,2019-01-26,GGOEYHPA003510,YouTube Trucker Hat,Headgear,1,18.15,Not Used,HGEAR10,10.0,6.5,0.05,2019,Jan,Saturday,4,1,0.0,25.5575
17850,M,Chicago,12,18939,2019-01-26,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,2,5.77,Not Used,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,19.194000000000003
17850,M,Chicago,12,18939,2019-01-26,GGOEYOLR080599,YouTube Notebook and Pen Set,Office,1,6.59,Clicked,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,13.749
15061,M,California,7,18940,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,141.547
16203,M,California,9,18941,2019-01-26,GGOEGFKQ020799,Google Doodle Decal,Office,4,3.08,Clicked,OFF10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,20.052
16203,M,California,9,18942,2019-01-26,GGOEGHPB071610,Google Twill Cap,Apparel,1,11.34,Clicked,SALE10,10.0,6.5,0.18,2019,Jan,Saturday,4,1,0.0,19.8812
16203,M,California,9,18943,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,122.77,Not Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,411.641
16203,M,California,9,18944,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,122.77,Not Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,276.594
16203,M,California,9,18945,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,158.6729
16203,M,California,9,18946,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,175.58100000000002
16203,M,California,9,18947,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,141.547
16203,M,California,9,18948,2019-01-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,141.547
16203,M,California,9,18948,2019-01-26,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,81.5,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,96.15
16203,M,California,9,18949,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,Not Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,175.58100000000002
16203,M,California,9,18955,2019-01-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,Used,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.1,158.6729
13767,F,Chicago,29,18956,2019-01-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,Clicked,ELEC10,10.0,6.5,0.1,2019,Jan,Saturday,4,1,0.0,141.547
